Time	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	Amount	Class
2815	1.22381022676653	-0.45255627	1.01587444143438	-0.627257878	-1.495615559	-1.015091711	-0.685283419	0.0127909831988633	2.01148860844529	-1.035935714	-0.384785742	0.199805549110588	-1.237998017	0.0690873604764631	1.3867146111255	-0.499385824	0.030222597983177	0.388045343444484	0.356852685487279	-0.208648104	0.144856190564789	0.638938249452192	-0.077034784	0.729669213953339	0.542062971247579	-0.547569035	0.0877090395724458	0.0337407521837897	1.1	0
2815	1.24796147774986	0.20703235378191	0.263102709886883	0.714685762082564	-0.54290532	-1.116737956	-0.03578588	-0.098166884	0.316229557809294	-0.229221254	-0.38594801	-0.762951142	-1.650247198	0.0868205394161038	1.30030011326967	0.566983048814641	0.10215040250807	-0.068257876	-0.186954244	-0.193688676	-0.306993695	-0.985485653	0.148734503881918	0.294169941296115	0.151250250180131	0.10030878093883	-0.036020628	0.0274198317382593	5.38	0
2818	-0.230173951	-0.359054582	1.61670836235534	-1.785330477	-0.572014237	-0.152621287	-0.258681959	-0.16892118	0.540930121087399	-0.207390774	-1.741172629	-0.623017089	-0.483608271	-0.532847764	0.891033706937988	-2.504273226	0.208083795525737	2.08498392398784	1.07423951613365	-0.374998631	-0.251366955	0.184584520067045	-0.372165996	-0.449949111	-0.052910312	-0.468671424	-0.043797457	-0.078710073	3.79	0
2819	-1.199752437	-0.820796436	0.778835671557499	1.6872051146448	1.88781795268559	1.12462736920536	-0.231828807	0.621684704965862	-0.798525671	0.0481651928054094	1.99413763667666	1.26969712363219	0.130864706125841	0.615319388750447	1.04178621928283	-2.249467347	1.42823593142658	-1.45130457	0.374381031935021	0.516898145318262	0.470337100230949	1.16777358731196	0.486281443623275	-0.982305287	-0.798267268	-0.084967322	0.23241907476364	0.213573976151771	106.07	0
2820	-1.03168689	0.464985265707729	1.19997813254307	-2.090494542	-0.256689706	-0.46043789	0.119366401160294	0.230882482907675	1.6665315594569	-1.615370188	-1.826150926	-0.122838234	-0.892232865	-0.2073051	0.0576851346721065	-0.258070232	-0.501851125	0.582652941845475	0.203532616163415	-0.322721552	0.153281505692836	0.647394406957952	-0.34331645	-0.433818749	0.307042846403195	-0.734759529	-0.380360771	-0.170008602	0.9	0
2821	-1.167631458	0.69373816053237	0.791956188784759	-0.008267582	-1.411860065	-0.683342259	-0.549082966	0.966717951495427	-0.405917897	-0.483258944	0.849614379871711	-0.13744917	-1.939902625	1.28619787648958	0.796522117135427	0.665750888618437	0.0694251780037502	0.602759579783462	0.946934994801929	-0.291696043	0.100077262663239	-0.178924998	0.265469825791914	0.521866508761636	-1.306342438	0.70180119627428	-0.21397167	-0.026872417	63.3	0
2821	-0.977630033	-1.625280192	1.22097429240802	-1.406442744	-0.252722474	0.798662516122458	-0.390496989	0.365534594508514	-2.669198294	0.890870433317502	0.706632540347589	-0.592909345	0.589526427084337	-0.13520657	1.70565821205265	-2.158438953	2.09446136979749	-1.940215047	-1.051467207	0.271015442915801	0.083660401327632	0.233112418843381	0.788878584746953	-0.697289453	-0.802383407	-0.22898296	0.156359445888066	0.172546208270303	198.75	0
2822	-1.929635346	-1.718779213	2.99285488910453	-3.136891987	0.201889064009568	0.282738392692366	-1.272462656	0.822561747614638	2.84757355676824	-2.864487038	0.724763087771476	2.17129248370716	-0.311028257	-1.077243605	-1.725511696	-1.431946406	0.379164072499292	-0.163088555	-0.404108701	0.0739815886079097	0.369855258621005	1.258790188	-0.236977327	-0.198616435	0.791221794508976	-0.698945003	0.127038703142564	0.0770782153260188	30.47	0
2822	1.17569499359663	0.114254376321434	0.49459954281064	0.459371825288783	-0.283004144	-0.210278804	-0.157351883	0.111676081776713	-0.13493435	0.0755881610770332	1.60867774011667	0.850247491975698	-0.338720262	0.573267472180861	0.643629381215741	0.232959024667987	-0.364688794	-0.428052211	-0.183075926	-0.150925081	-0.185102971	-0.562422368	0.160712112595653	-0.002423208	0.0965069809651912	0.10888912563913	-0.019815637	0.0040736319017031	0.89	0
2823	-1.309776244	0.388663090371281	1.80970359419732	-1.499992414	0.248503159586236	-0.781704232	1.61467027688953	-1.082087442	1.27009172410871	1.79153699038101	2.12128633252856	0.716861046616177	0.510474841198033	-1.365121619	-0.005458306	0.317875797329084	-1.490690523	-0.243116079	-0.632645389	0.767125506812075	-0.487364681	-0.018610434	-0.16693497	0.597040814223231	-0.183460809	0.570872129572099	-0.245988541	-0.545249335	88.41	0
2823	-4.177251353	-2.723323399	-0.163842011	2.46573546304512	2.29815466453262	-1.83543686	-1.070283606	0.0141055240333668	-0.168861253	0.421372942981482	-0.321795293	1.2358364043337	1.54553987524146	0.22689803585001	0.681653509033316	-0.867896582	0.534935855525976	-0.88585669	0.704290282898802	-1.051988573	-0.075500667	0.424163638562499	-1.723336677	0.3458987074604	-0.846412422	-0.317930513	0.0994559699716825	-0.046278993	8	0
2826	-1.426901859	-0.463790521	0.99936638167457	-2.818599279	-1.351642303	-0.117267856	-0.172748485	0.354656726389911	0.146176424476836	-0.966051473	-1.578795639	0.535795429526058	1.94026236320735	-0.468204396	1.21004870421427	-0.772476499	-0.941929132	2.36794123637946	-1.13438363	-0.416492431	-0.039635829	0.450886407948153	-0.292346509	-0.620973809	-0.055288615	-0.73602088	0.386793218506186	-0.025374284	180	0
2826	-4.38135155	-2.212244872	0.284048853547453	2.4749299136524	-0.429619012	0.0059715231067288	-0.448359936	0.662207076671596	0.400211523534524	-0.230838747	-0.776057099	1.40911877206345	1.67981583983853	-0.335637596	0.158730410206286	-0.460810131	0.667071711935112	-0.606320439	0.876262369048983	-1.262108307	-0.246868094	0.496678481245225	1.00146466916548	0.195910925531646	-0.624253237	-0.441094853	-0.154064184	-0.205731781	1	0
2827	-0.706598159	0.974523160216677	2.84800224883177	1.62437481328574	-0.247990221	-0.084308842	0.279253081937816	0.190699961221332	-0.51150574	-0.22974152	-0.858559774	0.244542780874355	0.309237229164127	-0.629707552	-1.127985603	0.703987073734131	-0.629465271	-0.283090584	-1.649887698	-0.178858613	0.04366461351161	0.206504349021617	-0.097601191	0.700411203467466	-0.255073808	-0.268562184	0.131084738104111	0.144413644775616	0	0
2828	1.18169674230131	-0.007908383	-0.066845387	1.53222301820395	1.72883164214326	4.40988461711759	-1.1388158	1.1646445000658	-0.020578446	0.554215865529178	-0.729227343	-0.010697837	-0.013586091	-0.272330444	-0.114822675	0.947450987027758	-0.914655129	0.245244225308704	-0.469550433	-0.040382374	-0.139919855	-0.399563036	0.0102000245505445	0.992235414205513	0.457014725945733	-0.027923571	0.0452733918755918	0.0288681760316146	0	0
2829	-1.027313249	0.882984862321568	-0.113213987	-1.378248919	2.55018961019848	3.40539282879023	0.606079308415074	0.49610492396033	0.357969020036853	1.09024137476499	0.0805431887495857	-0.405713783	-0.093922694	-0.346593754	1.17044775722572	0.326350820966991	-1.136924104	-0.003693168	0.312922842753725	0.690877164541004	-0.503209199	-0.915546638	-0.041531748	0.975695112133034	0.0903876040019339	0.0469961712386851	0.260520318264916	-0.076321414	44.99	0
2829	-5.34294483	-1.495291507	0.206040317543153	2.34900840600296	-1.694937562	0.667710750316218	0.107886697073453	0.96405928371985	0.114687824771373	-0.470984663	-0.771647814	1.41256172437664	1.73438161074753	-0.160690961	0.36469913036557	-0.269662865	0.878666447018779	-0.617555738	0.978146478846116	-1.520230019	-0.470838374	0.13987082152461	0.595571199176201	0.223833120970048	0.538197578475472	-0.221505298	-0.111602257	-0.436081603	161.72	0
2829	-0.955701966	1.81028234898831	1.14966082024991	2.90356286548697	-0.446983873	-0.322645526	1.24233863260936	0.0723935266439023	-2.226788965	0.409490245997271	-0.257537802	-0.069459429	0.552837205038147	0.717666552967735	0.903812296759283	-0.383620845	0.421675162359436	-0.246590307	0.82859216967786	0.0566199537562444	0.126045842242713	0.237543564279091	-0.159115068	0.743517104498344	0.438712075520996	0.323987616213287	-0.157428525	-0.018987212	124.14	0
2830	-0.911896627	-0.761176006	2.06133716740821	-1.604671106	-1.306111177	0.11955689583108	-0.955287534	0.0811978787643832	-2.291961017	1.59386096834226	1.61652988394219	-0.127867011	0.973276136219636	-0.591750983	0.639130726934666	-0.55693058	0.621062180215448	0.440765679690392	0.275814849199015	-0.336943144	0.0406649738710131	0.522707018160118	-0.000874592	0.223981535337492	-0.664817924	-0.233329265	-0.203226717	0.301606597132583	62.7	0
2831	-0.750458729	1.42080712141222	-0.462576497	1.6663840039248	2.50081362768645	3.92685722624297	0.346082203879704	1.22213668615036	-2.316195248	0.410249138017632	-0.434882954	-0.607702992	0.0277158761551241	0.994728508332708	1.15137795512896	0.0401364363384031	-0.146191108	0.385760814344397	1.3201738047601	0.294956166191536	0.0742650239221251	-0.181007366	-0.200129545	1.01201900430686	0.636372895034318	0.368670223915169	-0.097641303	0.0104943459220733	68.74	0
2833	1.23282685750614	0.494090713284171	-0.627687203	0.839234202790421	0.15677690667085	-1.026096595	0.225996426102248	-0.090047924	0.0677750969062118	-0.710447233	0.146814244249454	-0.895909277	-1.684611084	-0.955057575	1.39302091898637	0.332072355365046	1.40546844586829	0.0102315684371724	-0.7141178	-0.203024505	-0.144398523	-0.400420217	-0.034893903	-0.080941201	0.444532418852022	0.403869295429311	-0.024504977	0.0360824726282777	0.76	0
2833	-1.615955499	-1.163972533	2.40304752955461	-1.456980825	-0.739882854	-0.337513628	-0.434066282	0.185154699424483	-0.85551469	0.008708220839542	0.880904993507972	-0.29428797	-0.308690428	-0.614000374	-0.799946688	1.59039579655166	-0.154746134	-0.369728585	0.271838724338802	0.163908987837444	0.431868929664544	1.03947205528806	-0.211846034	0.368811453530254	0.472395231377537	-0.154565874	-0.063904114	0.16848237306514	151	0
2833	-0.97065418	1.23300810006272	1.79439007723604	-0.280596183	0.380032447141336	0.126051496926006	0.959573480838747	-1.260736233	0.422018179112352	0.904124019151566	0.706360013291971	0.181668243265521	0.10630744476551	-0.577881723	1.41084328320407	-0.77450352	0.0044269169357743	-1.500664691	-0.898864647	0.315811464202793	0.388793796446669	-0.504560306	0.0949655391234956	0.0645783636245979	-0.331499434	0.0409636043855647	0.0764140323306888	-0.42552096	24.99	0
2834	1.25024886198139	0.0190626789440505	-1.326107609	-0.039058669	2.23234084081475	3.30060179641054	-0.326435481	0.757703218010545	-0.156352295	0.0627026313908374	-0.161649037	0.0297271217280133	-0.018456589	0.530951257252748	1.10751173947769	0.377200709598388	-0.926363051	0.295044072915739	-0.006783308	0.0337504414987521	-0.009899738	-0.189321714	-0.157733977	1.00532604545438	0.838403085867376	-0.315581971	0.0114391031610302	0.0180314069521024	30	0
2834	1.19808798749962	0.987935902084564	-2.374738259	1.11523091172142	1.84540968060966	-0.040924482	0.590904914664209	0.0201524835952161	-0.538412627	-1.43212992	1.13049155094868	-0.481100468	-0.319135926	-3.170223363	0.796753071817231	1.46746438127267	2.13034978131953	1.99982622930705	-0.266862631	0.0635480342964201	-0.222522315	-0.651490261	-0.439093181	-2.043850964	0.956005922547008	-0.178209637	0.0395244423752998	0.0726794412124741	44.99	0
2834	-0.518657419	0.891789409917124	1.46051054023498	1.06743751809961	0.632649131468953	0.552316710102148	0.638101958355361	0.020176413374973	-0.321206305	0.398022586734495	0.897024483492442	0.702106592464072	-0.110065288	-0.068986139	-0.426850113	-1.029067569	0.144707883565404	-0.125020518	1.14806884106844	0.211376410964056	-0.040375931	0.353851253229017	-0.222865666	-0.281085045	-0.105248146	-0.261397925	0.123383384275625	-0.018735445	3.82	0
2836	-1.129789249	0.729793511880166	1.29020629996895	1.22944282814591	-0.013295648	0.516711283732828	0.0631752037862491	0.802280896681533	-0.657507406	-0.439106035	0.30669763941312	-0.28045593	-2.227194384	0.967889755943591	-0.157157724	-0.697837485	0.604191828965545	0.244395861194095	1.23730369529941	-0.041477333	0.0481355252791764	-0.056743607	-0.218672256	-0.339359191	0.428464715495114	-0.123193834	-0.044684418	-0.043321046	44.99	0
2837	-0.700296738	0.396946411895108	0.697253834315649	0.202655579564922	-0.949785713	-0.213361857	0.658260062127653	0.498623635448852	-0.30148902	-0.791914697	-0.621672598	-0.631533182	-1.456535977	0.806194234732003	1.21304051411713	0.245984399441809	0.0690545548595821	-0.510519787	-0.435479395	0.0795175728428945	-0.045699922	-0.680844902	0.693378271861107	-0.023769379	-0.69898065	-0.044571063	-0.154867141	-0.012110688	190	0
2837	-0.308893963	0.991136130215727	0.809824000182965	-0.316629988	0.577900680940537	-0.008066218	0.554648683173257	0.183372824144615	-0.47495647	-0.32492689	0.330001299102056	-0.1317677	-0.431426808	-0.168843454	0.351523569635416	0.95089232591487	-0.628017235	0.820354845396257	0.641403548021627	0.127989391758682	-0.294000928	-0.845564959	-0.15464383	-0.920630839	-0.056361407	0.129517789029141	0.23461658195706	0.074998740242686	7.32	0
2839	0.153685356497593	1.11161353434498	0.715679350980929	2.64160674916488	1.42211844439684	1.48203618196738	0.822636937722865	0.130143907830246	-1.493459513	0.949577679000702	0.421236012303222	-0.124919776	0.0078098059192693	0.463713568025584	1.84879215204312	-1.75702604	1.15864733370085	-2.092791417	-0.753296753	-0.02745059	0.254429207936009	1.14416961576985	0.12822350501724	-0.952785436	-1.42075523	0.180561035254009	0.156283531371615	0.0098147044360435	4.51	0
2840	-0.452216789	0.971283814472586	1.57923454999593	-0.145268949	-0.047102762	-0.585229148	0.566882889867183	0.105855149112608	-0.588674115	-0.128754701	1.22397933466328	0.408383472934075	-0.486948894	0.424643140370794	0.19506149894454	0.41527019867038	-0.619632229	0.195878728353788	0.307397809814193	0.0758193892237437	-0.182589146	-0.517814222	-0.034152737	0.298494251463126	-0.23944498	0.0553912551005833	0.259356913274424	0.10970937424552	0.89	0
2842	1.1508599354963	0.180265456151121	0.603009189711148	0.597151604854258	-0.24763235	-0.234162653	-0.072440215	0.0387734063034255	-0.020466319	-0.161554053	0.570063066651769	0.774778685272167	0.447238647307489	0.270427819270813	1.48881339448225	-0.394919672	0.24645223022098	-1.584173309	-0.968518269	-0.15430843	-0.177346142	-0.432971534	0.23518963049292	0.0964178915746009	0.033940131702379	0.132759534011825	0.0061638691164771	0.0159780728589751	1.29	0
2845	-1.479452037	1.5428742629689	0.290895417313083	0.838141739764891	-0.529289625	-0.717660772	0.484516175488209	0.545092416365809	-0.780766644	0.32480411295524	1.13683796304453	0.648190658244787	-0.468075593	1.01601019245994	0.206835762765601	-0.138604351	-0.066787879	0.459306105915617	0.663398008912569	0.0383965914515918	0.116770922131242	0.405560380172751	-0.116453308	0.541275416779082	-0.216664952	-0.415577637	0.0271257072571524	-0.150347397	58.85	0
2846	1.23308366421241	0.373278477241731	0.445417805178626	0.76873925965698	-0.517562676	-1.256164241	0.104029380054387	-0.233175492	-0.012272567	-0.287584262	0.250548622804888	0.42124155943001	0.316920617418972	-0.297377065	1.05390591001162	0.376590578124523	0.104720264611992	-0.423611922	-0.322266811	-0.081434183	-0.264364078	-0.757897292	0.167680237640062	0.675559968668018	0.177552079113617	0.0736932815715168	-0.021714771	0.0344787034304922	1.98	0
2846	1.00957555058854	0.0729062886119003	1.71482479436852	2.42208620474503	-0.888163351	0.694156692960458	-0.957776291	0.491998628197771	-0.20672705	0.781327847936808	1.29035708568376	0.196416156378378	-0.868666466	0.212829684947281	0.743374811912486	1.19750517444458	-0.777036961	0.565001723380358	-1.563094789	-0.197242844	0.318212215497789	0.851501916019862	0.0224754532146762	0.210402558176004	0.084578543473996	0.112326113123104	0.0513593100561042	0.0297743592173588	12.14	0
2847	1.18943352249056	-0.489832767	0.993499736779132	-0.771898907	-1.362919071	-0.623058347	-0.7743312	0.152963727151033	1.72587624081256	-0.873448761	1.24437946215806	0.970279478736565	-1.074005036	0.213333569321865	0.669329607619791	-0.278726904	-0.277261969	0.894446092136672	0.690409709094748	-0.179605799	0.191294845915836	0.748742067486339	-0.107897166	0.547122201823311	0.535525721039213	-0.557624142	0.0853131301380996	0.0226892181748607	1.1	0
2847	1.1163293439905	0.105899116374814	0.273679829419825	1.21110987696225	0.0625164265499175	0.33982045364189	-0.017459113	0.145296572106888	0.0415972146858681	0.0357057803434072	0.880272119932742	1.14688343965581	-0.087144135	0.232391120821569	-0.776032006	-0.432164012	-0.110048601	-0.380999053	0.0404177213549688	-0.13385405	-0.061918125	-0.006662755	-0.128932422	-0.284796262	0.673810587782235	-0.311714736	0.0332673852954281	0.0052675076932485	23.26	0
2852	-1.674003943	1.76849477971396	1.64429292436919	0.231722982526547	0.319307874039244	0.399337780380893	0.766002475508339	-0.240055649	0.0645074059239327	1.38881949704215	0.945101967161813	0.672993582201864	1.06661022244963	-0.56355008	0.789736180288159	0.126800211466612	-1.076175266	0.588846847274717	1.08331704326537	0.457766823090988	-0.298461193	-0.321903456	-0.359065847	-0.522677496	0.204278003071031	-0.638444491	-1.292375676	-1.060164188	12.99	0
2853	-1.915755099	1.97789710324945	1.19195242001369	0.949368023958222	-0.872612633	-0.392552921	-0.196058023	0.840581186283744	-0.114935259	-0.153423126	-1.073205623	0.311109496386754	-0.230530611	0.350991728198363	0.066439374231734	-0.462998147	0.549124806928154	-0.226446756	0.887234085504382	0.0043414699055637	-0.160891889	-0.545389648	-0.073595117	0.358004085266831	0.448043906239936	-0.42118751	-0.214563543	0.07784250601719	0.99	0
2855	-0.904781989	2.02664908821393	0.83449488975464	2.61425818702347	0.556934454829878	0.77419026736714	0.240138896685187	-2.839486067	-2.409931691	0.0533233938913789	-1.112237144	0.0982631999306988	1.30412386507345	0.610000915273272	0.838959557712355	-0.04854677	-0.065049983	0.0356572027282328	1.10597245577318	0.891595515130261	-1.252888379	0.503297133214234	-0.188080264	-0.420872195	0.534021077578402	0.386481327652057	0.0509330257175605	0.0848838243995813	67.46	0
2856	1.26328240586148	-0.788960528	0.977258598450474	-0.783739441	-1.273288955	0.0660174574436415	-1.180079676	0.210203463647083	-0.679346306	0.723797817971766	1.61932769147899	0.199362462907963	0.32269898883451	-0.2429177	0.654599707006671	1.3793181308002	0.0775193144355218	-0.818545588	0.149534373520065	0.103274468423788	0.469941301101639	1.28686291084009	-0.098677136	0.0648338130579269	0.323207595488918	-0.038496822	0.0485367364232971	0.01472059612761	24.99	0
2856	0.960678567352379	-0.18581984	0.528338649809101	0.724470976480663	0.104988322926481	1.1535185969236	-0.273830672	0.404720015385797	0.346260664910927	-0.414524404	0.672501082939865	1.21910150470477	0.325956319452232	-0.019363961	0.804233736145445	-1.663404457	1.32830690820484	-2.818889165	-1.469446958	-0.171176529	-0.065817069	0.0948389323269479	0.146384763366956	-0.589284573	0.100255211629672	0.372658313006414	0.04673774206691	0.008026446750602	38.84	0
2858	-0.956777915	1.30872242001692	1.7158281014567	-0.037497653	-0.094386291	-1.061089927	0.775903780229143	-0.25969786	-0.425046605	-0.040535886	0.0792012912177406	0.588030776188368	1.01021644535484	-0.133814049	0.73385971855178	-0.007565113	-0.344036292	-0.597391833	-0.065577932	0.107599185211848	-0.133153495	-0.419704556	-0.018048631	0.723685286713873	-0.286524165	0.0064477338072849	-0.096232972	0.199134253023303	4.56	0
2859	1.21979256815265	0.600259880508964	-0.464046105	0.807074822894014	0.0557412340897032	-1.254002917	0.301657015456503	-0.175369987	-0.417456128	-0.539532787	2.04864628849786	0.531005529011225	-0.362982405	-1.05762105	0.269738979513445	0.694935046178693	0.869007294221816	0.713716707412208	-0.152460833	-0.075661358	-0.090603033	-0.24843143	-0.068788832	0.419508069206813	0.508230702928898	0.339334725799866	-0.035243293	0.0344324216864959	0.76	0
2860	-0.500932363	0.99329194856338	2.39203526704173	0.723099094858398	0.231111044339965	0.0445742140158275	0.70571682050039	-0.113375492	-0.565213017	-0.266297168	-0.026095019	0.0968152544630894	0.450730805796645	-0.093703501	1.63236858055438	-0.404790334	-0.093865189	-0.461579436	0.168128941661275	0.1255640344717	-0.152121535	-0.245989344	-0.184914166	0.055745185113731	0.0400641741821963	-0.490464692	-0.049043164	-0.136297041	5	0
2861	1.24660416664219	0.044227418276176	0.425749146144733	-0.136354385	-0.598567609	-0.988720531	-0.039981134	-0.125174342	-0.088957337	-0.03477394	1.70588516307979	1.07553000622194	0.0913902312464548	0.452295419249197	0.31571603721275	0.341475877638698	-0.447421976	-0.253572903	0.378502306363638	-0.063169782	-0.165427073	-0.500847651	0.123579224692527	0.581407971044322	0.118773291888751	0.816961067600499	-0.089558137	-0.00399991	1	0
2862	1.24320875173832	0.782239483256773	0.0883281414927661	2.26825011968372	0.58254389057802	-0.224690805	0.540684661060452	-0.229470677	-1.126673788	0.637865690619363	-0.960104495	0.441112746917993	1.48793805912776	0.145947584262772	0.211322879490478	0.720980276	-0.903432891	-0.710865369	-0.423128985	-0.022612594	-0.442793792	-1.330990601	0.059065078172583	-0.480444916	0.433619995931506	-0.333742551	-0.021684136	0.019529339414283	15.62	0
2864	1.2120873097258	-0.174802575	0.511942064367348	0.700482123799661	0.0526975958302052	1.46336277274278	-0.830440155	0.517600849468353	0.755923140297006	0.0089804843735829	-0.444630926	0.103917278789641	-0.63243658	0.0602785070751666	0.402489917568592	0.72271973334142	-0.953957704	0.795299094424795	0.22715536783487	-0.165717135	-0.055418579	-0.032021629	-0.183647338	-1.729074469	0.489545466534029	-0.277112091	0.0748843717458785	0.0047164002360002	1	0
2865	1.15436229226271	0.462567440210384	0.396658418215693	2.11281472919446	0.420038934842777	0.750859407439056	-0.093514047	0.259020368278717	-0.892424332	0.805030078892394	0.607153220572765	0.271309424926239	-0.22567088	0.52384555740106	0.210401949515772	0.947040227079836	-0.917752093	-0.102782578	-0.662934606	-0.159412919	-0.228758229	-0.757111082	0.0569771776557441	-0.901577878	0.249216838907766	-0.199525598	0.0021279838934376	0.0062091661927791	6.01	0
2866	1.02096242325228	-0.130374436	0.550700111964672	0.704957419256378	0.0806576891215874	1.1274516891407	-0.357619709	0.448107543689448	0.443851839102443	-0.381668775	0.566306045714085	0.88802926450555	-0.299719366	0.0969198383304209	0.868310949437758	-1.638464981	1.36280834675766	-2.749255639	-1.455218869	-0.274931067	-0.09199684	0.0606502439302774	0.181538639448597	-0.607874826	0.0908187922012276	0.378089360656635	0.0486246830240554	0.0012204735231166	7.4	0
2866	1.02096242325228	-0.130374436	0.550700111964672	0.704957419256378	0.0806576891215874	1.1274516891407	-0.357619709	0.448107543689448	0.443851839102443	-0.381668775	0.566306045714085	0.88802926450555	-0.299719366	0.0969198383304209	0.868310949437758	-1.638464981	1.36280834675766	-2.749255639	-1.455218869	-0.274931067	-0.09199684	0.0606502439302774	0.181538639448597	-0.607874826	0.0908187922012276	0.378089360656635	0.0486246830240554	0.0012204735231166	7.4	0
2866	1.01047227261801	-0.147708766	0.544611402023824	0.709368249579366	0.0753023701962163	1.12940576646483	-0.350414203	0.446698166134064	0.443212260309097	-0.384197873	0.566383842117643	0.888252919257134	-0.298751269	0.0981491686928126	0.868994040483148	-1.637748794	1.36296933048919	-2.748143101	-1.456953158	-0.263873088	-0.088706636	0.0577843547381806	0.176752640155695	-0.607596199	0.0888250293626398	0.377510238737096	0.0475987010840778	0.0021659328281977	12.83	0
2866	1.01047227261801	-0.147708766	0.544611402023824	0.709368249579366	0.0753023701962163	1.12940576646483	-0.350414203	0.446698166134064	0.443212260309097	-0.384197873	0.566383842117643	0.888252919257134	-0.298751269	0.0981491686928126	0.868994040483148	-1.637748794	1.36296933048919	-2.748143101	-1.456953158	-0.263873088	-0.088706636	0.0577843547381806	0.176752640155695	-0.607596199	0.0888250293626398	0.377510238737096	0.0475987010840778	0.0021659328281977	12.83	0
2866	-0.321124068	0.538928261412245	1.19810522011163	-1.788611661	0.0490163631285379	-0.82227815	0.967173883703941	-0.558828365	1.11150650657606	-0.425803659	0.154916896703029	-0.069868851	-0.584329765	-0.052932492	2.1032016071077	-1.340661094	0.209264565967351	-0.566251088	1.23543446610098	0.220184445941619	-0.159293604	0.0412847090551879	-0.046751791	0.096578786409183	-0.613899571	-0.163296171	-0.182931037	-0.240080812	11.4	0
2868	-2.83657421	2.20015099977713	-0.094570927	0.0268587961298398	-0.888279769	0.992731952289802	-1.076284053	2.30622723694585	-0.182799903	-0.642318362	-0.121837825	1.21886938748934	-0.148052234	1.03210765551614	0.550685450619072	-1.342744565	2.03474359985338	-2.465479666	-1.396758464	-0.131154698	0.0260161792669965	0.15596644042005	0.238396380318139	-0.626135416	-0.133953519	0.370880542247514	0.218882090810433	0.0733665103092416	15.08	0
2868	-2.83657421	2.20015099977713	-0.094570927	0.0268587961298398	-0.888279769	0.992731952289802	-1.076284053	2.30622723694585	-0.182799903	-0.642318362	-0.121837825	1.21886938748934	-0.148052234	1.03210765551614	0.550685450619072	-1.342744565	2.03474359985338	-2.465479666	-1.396758464	-0.131154698	0.0260161792669965	0.15596644042005	0.238396380318139	-0.626135416	-0.133953519	0.370880542247514	0.218882090810433	0.0733665103092416	15.08	0
2868	-2.848828256	2.1808511122266	-0.086001771	0.0316006367740252	-0.844703147	0.963100665092054	-1.116941039	2.31445475410625	-0.180393903	-0.637365224	-0.123382058	1.22292366766149	-0.148223638	1.03496742151692	0.550194503407447	-1.346183273	2.03673585085583	-2.4647056	-1.397585334	-0.115301187	0.0317826184956425	0.152456579580958	0.23490574155346	-0.626756783	-0.135518084	0.369610785416792	0.207653176862556	0.0781117851383133	5.3	0
2868	-2.848828256	2.1808511122266	-0.086001771	0.0316006367740252	-0.844703147	0.963100665092054	-1.116941039	2.31445475410625	-0.180393903	-0.637365224	-0.123382058	1.22292366766149	-0.148223638	1.03496742151692	0.550194503407447	-1.346183273	2.03673585085583	-2.4647056	-1.397585334	-0.115301187	0.0317826184956425	0.152456579580958	0.23490574155346	-0.626756783	-0.135518084	0.369610785416792	0.207653176862556	0.0781117851383133	5.3	0
2869	-2.838239498	2.19698543206396	-0.076198161	0.0277524848186634	-0.824993387	0.952172161262947	-1.139791717	2.3150857938719	-0.177689442	-0.631418293	-0.123295821	1.22459793808406	-0.149711011	1.03436934422695	0.549676548546405	-1.347872978	2.03735987191959	-2.467245144	-1.396036807	-0.128533495	0.0285508608090826	0.152467283411646	0.216541843501847	-0.625593127	-0.13972795	0.370227882325303	0.21559500984962	0.0745153865104596	4.92	0
2869	-0.559285721	0.258454639644188	2.25115328751498	0.646961434685202	-1.518010061	0.599708041844235	-0.920752218	0.928466082543877	0.960451171442808	-0.88155481	0.135684784319364	1.3368045409428	-0.455550132	-0.697131886	-2.549740666	-0.278061043	0.377394128720672	0.271127702678357	0.677677767685725	-0.195962746	0.122367185053676	0.634289406932394	0.0282698014654432	0.60003870327445	-0.4240858	0.352466365969217	-0.026290073	-0.020844878	25	0
2870	-0.460602379	0.399328081326802	0.847091461451043	0.580311313593744	2.46336849057874	4.23238432521332	-0.569352584	1.25344262281687	-0.410850375	-0.006376089	-0.986724236	-0.258522497	-0.162533217	-0.411709314	-0.781137267	1.12921573336537	-1.185321661	0.33480672792653	-1.072076383	-0.044892604	-0.029332323	-0.2118617	-0.052580296	0.974668829847371	-0.158137166	-0.23021274	0.0805383781445513	0.0663758833350268	0	0
2873	-1.768542819	1.24394438181895	1.96738187514327	3.10210682671555	-1.118800135	0.975984287846816	-0.712812314	1.21902590293349	-0.949127668	0.170602413136574	-0.990950663	0.074502969395149	0.11206152085319	0.217440202312735	0.729211809326715	-0.145839367	0.855746123441491	-0.192951302	0.611566087216759	0.0150060355747366	0.0458728173620745	0.13335279612138	-0.148526781	0.103719842958814	-0.004434915	0.279666563596223	0.106559408435622	-0.093331576	86.07	0
